userid,name,editcount,registration,groups,emailable,gender,invalid,blockid,blockedby,blockedbyid,blockreason,blockedtimestamp,blockexpiry,blocknocreate,blockowntalk,blockedtimestampformatted,blockemail,blockpartial
81280.0,KNewman,9805.0,2004-06-22T15:18:09Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,80.8.36.65,,,,,,,,,,,,,,,,,
41202752.0,CGP05,2158.0,2021-02-11T18:03:54Z,"['extendedconfirmed', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
475718.0,Dwanyewest,109306.0,2005-10-04T18:54:44Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
40016190.0,ZaDoraemonzu,2485.0,2020-08-24T14:41:02Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,10229514.0,Dreamy Jazz,27131311.0,Abusing [[WP:SOCK|multiple accounts]]: Please see: [[:w:en:Wikipedia:Sockpuppet investigations/ZaDoraemonzu7]],2020-12-07T19:30:50Z,infinite,,,"19:30, 7 December 2020",,
11487766.0,LucasBrown,75048.0,2010-01-20T23:16:29Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,82.82.120.181,,,,,,,,,,,,,,,,,
,217.44.132.248,,,,,,,,,,,,,,,,,
115703.0,Xgoni~enwiki,94.0,2005-05-31T15:37:51Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,68.188.82.194,,,,,,,,,,,,,,,,,
1438800.0,Mexicansky,52.0,2006-05-15T03:17:52Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
1260261.0,Travelbird,28656.0,2006-04-15T17:46:00Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,69.167.24.31,,,,,,,,,,,,,,,,,
3115531.0,Kyle the bot,17245.0,2006-12-27T21:33:37Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
28830.0,Naddy,11366.0,2003-11-02T15:30:40Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
28554581.0,Jack Skellington III,7700.0,2016-06-13T14:39:03Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,86.185.79.116,,,,,,,,,,,,,,,,,
9847609.0,Seryo93,4843.0,2009-06-06T11:56:11Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,78.61.34.186,,,,,,,,,,,,,,,,,
321179.0,Saper,537.0,2005-07-30T11:41:23Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,46.200.52.64,,,,,,,,,,,,,,,,,
,142.179.235.195,,,,,,,,,,,,,,,,,
,96.4.163.65,,,,,,,,,,,,,,,,,
,5.20.209.160,,,,,,,,,,,,,,,,,
21373564.0,Zonnaturadrop,1.0,2014-05-10T21:15:54Z,"['*', 'user']",,unknown,,,,,,,,,,,,
11505133.0,Racerx11,40155.0,2010-01-23T03:58:40Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,85.26.183.193,,,,,,,,,,,,,,,,,
9776384.0,Moryak,2535.0,2009-05-27T16:23:52Z,"['extendedconfirmed', 'ipblock-exempt', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,209.141.160.49,,,,,,,,,,,,,,,,,
,86.130.127.112,,,,,,,,,,,,,,,,,
,74.33.74.198,,,,,,,,,,,,,,,,,
,46.162.242.242,,,,,,,,,,,,,,,,,
18474721.0,EvergreenFir,135181.0,2013-02-18T05:33:32Z,"['autoreviewer', 'sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
6857663.0,USchick,7629.0,2008-04-09T20:42:21Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,64.134.237.5,,,,,,,,,,,,,,,,,
20988148.0,Trackteur,4708.0,2014-03-16T12:01:12Z,"['*', 'user', 'autoconfirmed']",,unknown,,6613053.0,DESiegel,186578.0,Abusing [[WP:Sock puppetry|multiple accounts]]; see Wikipedia:Sockpuppet_investigations/Trackteur/Archive,2016-03-27T23:26:02Z,infinite,,,"23:26, 27 March 2016",,
,176.213.63.96,,,,,,,,,,,,,,,,,
399595.0,Jack Upland,32557.0,2005-08-24T00:28:32Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,85.174.250.7,,,,,,,,,,,,,,,,,
17240256.0,SFK2,14679.0,2012-07-29T12:52:58Z,"['reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,194.186.201.46,,,,,,,,,,,,,,,,,
20990323.0,Mihalich48,2.0,2014-03-16T18:54:12Z,"['*', 'user']",,unknown,,,,,,,,,,,,
,46.16.176.34,,,,,,,,,,,,,,,,,
2164108.0,Drm310,121867.0,2006-09-05T20:51:50Z,"['autoreviewer', 'extendedconfirmed', 'extendedmover', 'patroller', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,172.13.29.66,,,,,,,,,,,,,,,,,
,193.104.170.5,,,,,,,,,,,,,,,,,
,81.171.98.144,,,,,,,,,,,,,,,,,
,64.229.226.221,,,,,,,,,,,,,,,,,
,93.80.11.233,,,,,,,,,,,,,,,,,
,84.127.205.18,,,,,,,,,,,,,,,,,
2663551.0,HiLo48,94967.0,2006-11-05T04:46:49Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
543434.0,Jprg1966,97954.0,2005-11-01T01:57:22Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,89.178.169.243,,,,,,,,,,,,,,,,,
,82.47.123.63,,,,,,,,,,,,,,,,,
22397931.0,Ninaroma,1.0,2014-09-01T14:47:55Z,"['*', 'user']",,unknown,,,,,,,,,,,,
16426398.0,Ali-al-Bakuvi,1613.0,2012-03-06T10:44:38Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,213.46.156.59,,,,,,,,,,,,,,,,,
3037228.0,Off-shell,9288.0,2006-12-15T18:38:30Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
22278471.0,Leftcry,812.0,2014-08-21T06:03:44Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,6263112.0,Bbb23,7583140.0,Abusing [[WP:Sock puppetry|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/WhyHellWhy]],2015-07-30T00:02:14Z,infinite,,,"00:02, 30 July 2015",,
12711397.0,Champion,27724.0,2010-07-11T06:56:09Z,"['extendedconfirmed', 'patroller', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
21520752.0,AndriiDydiuk,5.0,2014-05-30T20:22:42Z,"['*', 'user', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,80.77.35.204,,,,,,,,,,,,,,,,,
,184.14.37.62,,,,,,,,,,,,,,,,,
275655.0,Jimp,64660.0,2005-06-15T07:45:00Z,"['reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,94.45.41.86,,,,,,,,,,,,,,,,,
,72.183.52.92,,,,,,,,,,,,,,,,,
,130.126.255.251,,,,,,,,,,,,,,,,,
,88.45.223.163,,,,,,,,,,,,,,,,,
,2A02:8108:400:3F24:CC44:CA72:908E:85C5,,,,,,,,,,,,,,,,,
,92.206.128.191,,,,,,,,,,,,,,,,,
,46.9.242.6,,,,,,,,,,,,,,,,,
,66.108.184.225,,,,,,,,,,,,,,,,,
,77.1.0.84,,,,,,,,,,,,,,,,,
8286423.0,А.Крымов,116.0,2008-11-10T17:54:18Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,85.220.65.176,,,,,,,,,,,,,,,,,
,81.159.126.222,,,,,,,,,,,,,,,,,
,81.154.52.163,,,,,,,,,,,,,,,,,
12689512.0,Alborzagros,8749.0,2010-07-07T05:14:44Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,17530091.0,NinjaRobotPirate,3742946.0,[[WP:Copyright violations|Copyright violations]] on [[French grammar]] after final warning,2022-12-19T15:08:23Z,infinite,,,"15:08, 19 December 2022",,
353866.0,AjaxSmack,33676.0,2005-07-30T20:31:40Z,"['autoreviewer', 'extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
8066546.0,Xqbot,2384037.0,2008-10-13T04:54:12Z,"['bot', 'templateeditor', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
9672904.0,Ahnoneemoos,16167.0,2009-05-13T13:12:33Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,2A00:1028:83CC:42D2:A9DF:5FF4:CED0:951D,,,,,,,,,,,,,,,,,
53117.0,Gugganij,12643.0,2004-03-21T22:09:36Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
7852030.0,Materialscientist,2043872.0,2008-09-14T01:47:33Z,"['abusefilter', 'autoreviewer', 'checkuser', 'rollbacker', 'sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,86.6.32.81,,,,,,,,,,,,,,,,,
274098.0,Wester,4802.0,2005-12-14T12:32:21Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
13249226.0,Petrb,30284.0,2010-10-14T14:03:37Z,"['autoreviewer', 'extendedconfirmed', 'filemover', 'ipblock-exempt', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
503489.0,Kudzu1,20984.0,2005-10-15T23:58:12Z,"['autoreviewer', 'extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
8524693.0,Omnipaedista,270066.0,2008-12-14T06:02:32Z,"['autoreviewer', 'extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,98.179.12.2,,,,,,,,,,,,,,,,,
2857939.0,Abhirassharma,47.0,2006-11-26T18:30:04Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,82.20.57.197,,,,,,,,,,,,,,,,,
,209.159.179.46,,,,,,,,,,,,,,,,,
,92.25.7.250,,,,,,,,,,,,,,,,,
19887632.0,Hirabutor,273.0,2013-10-08T16:40:29Z,"['*', 'user', 'autoconfirmed']",,unknown,,5148000.0,Someguy1221,3315180.0,Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Tirgil34]],2014-07-15T07:40:00Z,infinite,,,"07:40, 15 July 2014",,
20906267.0,Rtuftrbsee,40.0,2014-03-04T13:09:57Z,"['*', 'user', 'autoconfirmed']",,unknown,,5099409.0,Arcticocean,1000453.0,Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Rtuftrbsee]],2014-05-21T22:23:43Z,infinite,,,"22:23, 21 May 2014",,
21373699.0,Anus69butt,1.0,2014-05-10T21:45:35Z,"['*', 'user']",,unknown,,5087175.0,Smalljim,100426.0,{{vaublock}},2014-05-10T21:49:32Z,infinite,,,"21:49, 10 May 2014",,
5207008.0,A.Savin,4719.0,2007-08-30T07:38:47Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
5519174.0,Jusdafax,103036.0,2007-10-08T06:55:06Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
6326132.0,Mitch Ames,212945.0,2008-01-30T22:42:27Z,"['autoreviewer', 'extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
753665.0,Ser Amantio di Nicolao,6628172.0,2006-01-04T20:44:34Z,"['autoreviewer', 'sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,2A02:2F08:103:A800:10AE:407E:E071:3E64,,,,,,,,,,,,,,,,,
,188.163.35.155,,,,,,,,,,,,,,,,,
19404073.0,Liz,864318.0,2013-07-25T16:20:16Z,"['autoreviewer', 'sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
9664543.0,Wiklol,345.0,2009-05-12T13:42:12Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,176.120.51.201,,,,,,,,,,,,,,,,,
,46.211.140.235,,,,,,,,,,,,,,,,,
21817765.0,Vaporwaveon,1480.0,2014-07-13T00:21:40Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,217.77.221.159,,,,,,,,,,,,,,,,,
3080493.0,Jeff G.,116785.0,2006-12-21T17:21:34Z,"['autoreviewer', 'extendedconfirmed', 'filemover', 'ipblock-exempt', 'patroller', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
5061284.0,VargaA,405.0,2007-08-10T12:54:57Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
35705115.0,Kreggon,581.0,2019-01-26T13:57:18Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
29154597.0,Romanov loyalist,12477.0,2016-09-12T01:43:23Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
8019410.0,Quebec99,69157.0,2008-10-06T20:50:58Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
39218216.0,RandomCanadian,36695.0,2020-05-07T23:20:10Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,17584286.0,Izno,2927383.0,{{checkuserblock-account}},2022-12-30T04:03:25Z,infinite,,,"04:03, 30 December 2022",,
38304442.0,Eray08yigit,3532.0,2020-01-16T05:55:05Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
15130.0,Fuzheado,52263.0,2003-07-09T05:53:36Z,"['abusefilter', 'autoreviewer', 'ipblock-exempt', 'sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,94.7.76.17,,,,,,,,,,,,,,,,,
,2.24.98.224,,,,,,,,,,,,,,,,,
3678002.0,Orestek,9112.0,2007-02-26T16:38:09Z,"['autoreviewer', 'extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,99.233.190.72,,,,,,,,,,,,,,,,,
12797494.0,DeCausa,41317.0,2010-07-26T18:28:04Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,2602:306:36ED:42C0:984D:86E6:92EF:FBE0,,,,,,,,,,,,,,,,,
,178.169.93.189,,,,,,,,,,,,,,,,,
20112748.0,FelixRosch,1353.0,2013-11-10T12:46:34Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,91.56.229.52,,,,,,,,,,,,,,,,,
20313542.0,WhyHellWhy,1157.0,2013-12-08T01:55:10Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,181.161.181.129,,,,,,,,,,,,,,,,,
518794.0,Rmosler2100,9499.0,2005-10-21T21:38:53Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,180.149.192.134,,,,,,,,,,,,,,,,,
,180.149.192.132,,,,,,,,,,,,,,,,,
18177679.0,Eyesnore,39500.0,2013-01-01T05:27:47Z,"['extendedconfirmed', 'patroller', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,49.200.243.117,,,,,,,,,,,,,,,,,
,2601:C:5280:588:DDDE:867D:EC35:A76E,,,,,,,,,,,,,,,,,
,115.242.162.64,,,,,,,,,,,,,,,,,
1828067.0,Chumwa,716.0,2006-07-20T04:32:04Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,98.114.142.30,,,,,,,,,,,,,,,,,
2019569.0,Rua,7773.0,2006-08-16T23:53:25Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,female,,,,,,,,,,,,
,14.106.69.245,,,,,,,,,,,,,,,,,
,213.112.73.207,,,,,,,,,,,,,,,,,
,86.155.52.138,,,,,,,,,,,,,,,,,
,95.180.69.252,,,,,,,,,,,,,,,,,
13791031.0,Frietjes,1043276.0,2011-01-14T18:24:41Z,"['autoreviewer', 'extendedconfirmed', 'templateeditor', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,female,,,,,,,,,,,,
,174.102.177.115,,,,,,,,,,,,,,,,,
20800274.0,BethNaught,33012.0,2014-02-17T11:10:15Z,"['sysop', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,188.234.20.7,,,,,,,,,,,,,,,,,
,2.121.121.133,,,,,,,,,,,,,,,,,
16111144.0,Happybutter,9.0,2012-01-17T22:53:44Z,"['*', 'user']",,unknown,,,,,,,,,,,,
,50.46.245.232,,,,,,,,,,,,,,,,,
22433906.0,JacobWood94,4.0,2014-09-04T22:14:38Z,"['*', 'user', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
1473122.0,Vertium,6172.0,2006-05-20T15:58:08Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
,96.51.75.106,,,,,,,,,,,,,,,,,
,217.23.69.206,,,,,,,,,,,,,,,,,
16240772.0,Geohem,2562.0,2012-02-06T13:39:15Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,88.135.114.217,,,,,,,,,,,,,,,,,
14859493.0,Spiritofstgeorge,1214.0,2011-06-29T18:20:09Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,6517789.0,Bbb23,7583140.0,{{checkuserblock-account}}: Please see: [[Wikipedia:Sockpuppet investigations/Fishiehelper2]],2016-01-30T01:34:34Z,infinite,,,"01:34, 30 January 2016",,
5172069.0,Alecsdaniel,5279.0,2007-08-25T08:07:59Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
18016320.0,ARS MAS,9.0,2012-12-03T22:06:22Z,"['*', 'user']",,unknown,,,,,,,,,,,,
,213.170.65.38,,,,,,,,,,,,,,,,,
,84.209.85.117,,,,,,,,,,,,,,,,,
,94.250.116.41,,,,,,,,,,,,,,,,,
,147.69.11.14,,,,,,,,,,,,,,,,,
16773160.0,Neicdk,276.0,2012-05-06T12:26:01Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
10146143.0,Horst-schlaemma,9663.0,2009-07-19T18:23:45Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
38746406.0,Unlogged by Anti-1337 People,35.0,2020-03-11T10:39:30Z,"['*', 'user', 'autoconfirmed']",,unknown,,9661252.0,Bishonen,85193.0,[[WP:Vandalism-only account|Vandalism-only account]],2020-03-11T11:21:14Z,infinite,,,"11:21, 11 March 2020",,
,95.72.210.189,,,,,,,,,,,,,,,,,
20523370.0,Brutal Russian,350.0,2014-01-09T04:11:43Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
18028366.0,Rob984,18101.0,2012-12-05T15:39:16Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
7404429.0,House1630,1132.0,2008-07-01T14:47:21Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
19691410.0,Mebeingyou,193.0,2013-09-09T12:37:08Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
17358301.0,ChemTerm,3164.0,2012-08-20T10:34:55Z,"['*', 'user', 'autoconfirmed']",,unknown,,4179383.0,Dennis Brown,94871.0,Abusing [[WP:SOCK|multiple accounts]]: Please see: [[Wikipedia:Sockpuppet investigations/Imperium Romanum Sacrum]],2012-12-09T03:27:48Z,infinite,,,"03:27, 9 December 2012",,
12757125.0,Oenga,12.0,2010-07-19T14:47:35Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,86.29.69.102,,,,,,,,,,,,,,,,,
20832598.0,Debi07,102.0,2014-02-21T19:48:18Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
18928413.0,Humenni,598.0,2013-04-29T23:34:23Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
12830815.0,Anonimski,3593.0,2010-08-01T19:27:47Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
1862829.0,Magioladitis,908596.0,2006-07-25T18:30:29Z,"['extendedconfirmed', 'rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,147.95.121.102,,,,,,,,,,,,,,,,,
2630.0,Perique des Palottes,3499.0,2002-06-25T09:10:38Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
317989.0,AntonioB,51.0,2005-07-04T14:57:10Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
15332185.0,Demon 123,26.0,2011-09-14T14:15:55Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
214427.0,Vegaswikian,270510.0,2005-03-18T03:01:36Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,23.251.167.163,,,,,,,,,,,,,,,,,
,94.28.167.110,,,,,,,,,,,,,,,,,
,183.83.189.151,,,,,,,,,,,,,,,,,
403690.0,Katieh5584,50029.0,2005-11-06T20:26:39Z,"['rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,female,,,,,,,,,,,,
,68.9.27.99,,,,,,,,,,,,,,,,,
,110.33.165.120,,,,,,,,,,,,,,,,,
150509.0,Michaelm,3138.0,2004-12-11T22:47:48Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,10441233.0,Daniel Case,163732.0,"Revoking talk page access: inappropriate use of user talk page while blocked: too many fruitless requests, yet keeps trying and thus wasting admin time.",2021-03-18T17:37:57Z,infinite,,,"17:37, 18 March 2021",,
12092387.0,УАВячеслав,4.0,2010-04-07T02:44:11Z,"['*', 'user', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,109.255.139.0,,,,,,,,,,,,,,,,,
,69.74.130.9,,,,,,,,,,,,,,,,,
15906564.0,Cmoney1998,73.0,2011-12-13T00:07:38Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
15621394.0,Silvio1973,4933.0,2011-10-29T06:27:11Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
,188.217.97.210,,,,,,,,,,,,,,,,,
,46.164.174.162,,,,,,,,,,,,,,,,,
,86.6.138.128,,,,,,,,,,,,,,,,,
19089174.0,Finnusertop,91139.0,2013-05-28T03:50:25Z,"['autoreviewer', 'extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
18922722.0,EPsi,89.0,2013-04-29T01:34:10Z,"['*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
372114.0,Thnidu,23894.0,2005-09-11T17:50:59Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
84755.0,Florian Blaschke,42494.0,2006-03-26T01:26:19Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
10792311.0,MyMoloboaccount,12431.0,2009-10-16T12:10:28Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,12572565.0,Beeblebrox,4915101.0,"re-instating talk page access to allow appeal on-wiki, may be speedily re-revoked if there is further disruption (not an arbcom action)",2022-01-02T17:48:02Z,infinite,,,"17:48, 2 January 2022",,
194376.0,TaivoLinguist,32276.0,2005-02-18T19:33:44Z,"['autoreviewer', 'extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
16665103.0,Djfsb,701.0,2012-04-17T09:55:06Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
899547.0,Skinsmoke,56627.0,2006-02-08T00:50:38Z,"['extendedconfirmed', 'reviewer', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
,178.235.183.165,,,,,,,,,,,,,,,,,
20650448.0,Vieque,20359.0,2014-01-26T22:25:26Z,"['extendedconfirmed', 'reviewer', 'rollbacker', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
14488899.0,Lowercase sigmabot,26036.0,2011-04-30T02:34:30Z,"['*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
,193.219.166.205,,,,,,,,,,,,,,,,,
12557839.0,Rcsprinter123,82928.0,2010-06-13T09:52:12Z,"['autoreviewer', 'extendedconfirmed', 'filemover', 'ipblock-exempt', 'rollbacker', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
561624.0,Neo-Jay,53887.0,2005-11-07T22:30:04Z,"['autoreviewer', 'extendedconfirmed', '*', 'user', 'autoconfirmed']",,male,,,,,,,,,,,,
33756439.0,1857a,10126.0,2018-05-14T05:38:00Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed']",,unknown,,,,,,,,,,,,
2300502.0,R'n'B,429575.0,2006-09-22T13:55:45Z,"['sysop', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
12467041.0,Sergi.mia,680.0,2010-05-29T16:23:41Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,male,,,,,,,,,,,,
2559432.0,Thriley,69016.0,2006-10-24T01:23:21Z,"['extendedconfirmed', '*', 'user', 'autoconfirmed', 'oathauth-twofactorauth']",,unknown,,,,,,,,,,,,
