userid,user,pageid,revid,parentid,ns,title,timestamp,comment,size,username,top,texthidden,new
0,212.137.36.230,8551,468071303,468045763,0,David,2011-12-28T12:06:35Z,/* Literature */,64234,212.137.36.230,,,
0,212.137.36.230,10885,468059612,468059354,0,French fries,2011-12-28T10:25:39Z,/* Chips */,33661,212.137.36.230,,,
0,212.137.36.230,10885,468059354,468058936,0,French fries,2011-12-28T10:23:21Z,/* Chips */,33668,212.137.36.230,,,
0,212.137.36.230,10885,468058936,467406531,0,French fries,2011-12-28T10:19:44Z,/* Chips */,33597,212.137.36.230,,,
0,212.137.36.230,2588316,468057713,462346387,0,ETFE,2011-12-28T10:06:42Z,/* Applications */,8416,212.137.36.230,,,
0,212.137.36.230,1815296,467341966,467340235,0,Decolonisation of Africa,2011-12-23T14:04:32Z,/* Timeline */,18431,212.137.36.230,,,
0,212.137.36.230,1815296,467340235,467339812,0,Decolonisation of Africa,2011-12-23T13:48:45Z,/* Timeline */ Updated Burundi leader - king was a figurehead only,18439,212.137.36.230,,,
0,212.137.36.230,1815296,467339812,467339444,0,Decolonisation of Africa,2011-12-23T13:44:34Z,Undid revision 467339444 by [[Special:Contributions/212.137.36.230|212.137.36.230]] ([[User talk:212.137.36.230|talk]]),18437,212.137.36.230,,,
0,212.137.36.230,1815296,467339444,467339226,0,Decolonisation of Africa,2011-12-23T13:40:41Z,/* Timeline */ Deleted entry for Saharawi Rep - Not a generally recognised country at present,17280,212.137.36.230,,,
0,212.137.36.230,1815296,467339226,467338761,0,Decolonisation of Africa,2011-12-23T13:38:28Z,/* Timeline */ Amended Zimbabwe to take account of 1965 UDI,18437,212.137.36.230,,,
0,212.137.36.230,1815296,467338761,467337596,0,Decolonisation of Africa,2011-12-23T13:33:19Z,/* Timeline */ Amended  South Africa entry - Legally independent 1931,18439,212.137.36.230,,,
0,212.137.36.230,1815296,467337596,467337245,0,Decolonisation of Africa,2011-12-23T13:20:10Z,/* Timeline */ Added day Egypt independent plus 1st Prime minister,18363,212.137.36.230,,,
0,212.137.36.230,1815296,467337245,464152706,0,Decolonisation of Africa,2011-12-23T13:15:49Z,/* Timeline */ Amended Ethiopia - date independent 5 May 1941. Resorted Egypt.,18347,212.137.36.230,,,
0,212.137.36.230,56565,467175745,465353156,0,Circadian rhythm,2011-12-22T12:02:57Z,/* Impact of light–dark cycle */,51556,212.137.36.230,,,
0,212.137.36.230,30873772,466527523,466245745,0,So Solid Crew,2011-12-18T14:32:51Z,menber update,11065,212.137.36.230,,,
0,212.137.36.230,104066,465995745,465995642,0,Rhinovirus,2011-12-15T13:22:12Z,/* Transmission and epidemiology */,14550,212.137.36.230,,,
0,212.137.36.230,104066,465995642,464425475,0,Rhinovirus,2011-12-15T13:21:24Z,/* Transmission and epidemiology */,14539,212.137.36.230,,,
0,212.137.36.230,13693113,464564483,261887836,1,Talk:Indo-Greek religions,2011-12-07T13:27:57Z,,4156,212.137.36.230,,,
0,212.137.36.230,10106827,464399363,403030160,0,List of aircraft of Imperial Airways,2011-12-06T15:23:31Z,Updated leaft service dates where indicated by the comments,8900,212.137.36.230,,,
0,212.137.36.230,15357,464385944,464380434,0,Imperial Airways,2011-12-06T13:30:26Z,/* Route Proving */,18919,212.137.36.230,,,
0,212.137.36.230,15357,464380434,464380004,0,Imperial Airways,2011-12-06T12:38:29Z,/* Empire Services */ Split into sub-headers,18917,212.137.36.230,,,
0,212.137.36.230,15357,464380004,464379395,0,Imperial Airways,2011-12-06T12:33:59Z,/* Empire Services */ Adde Cobhams route proving flights,18529,212.137.36.230,,,
0,212.137.36.230,15357,464379395,464378705,0,Imperial Airways,2011-12-06T12:28:14Z,/* Formation */ Added more detail of initial routes in 1924,17532,212.137.36.230,,,
0,212.137.36.230,15357,464378705,464377915,0,Imperial Airways,2011-12-06T12:22:10Z,/* Empire Services */ Added info about trans-africa route,17505,212.137.36.230,,,
0,212.137.36.230,15357,464377915,464375013,0,Imperial Airways,2011-12-06T12:14:31Z,/* Empire Services */ Added more detail,17332,212.137.36.230,,,
0,212.137.36.230,15357,464375013,464374353,0,Imperial Airways,2011-12-06T11:45:18Z,/* Empire Services */ Minor amendments,16365,212.137.36.230,,,
0,212.137.36.230,15357,464374353,464374164,0,Imperial Airways,2011-12-06T11:37:02Z,"/* Empire Services */ minor wording change, and spelling error",16556,212.137.36.230,,,
0,212.137.36.230,15357,464374164,464372093,0,Imperial Airways,2011-12-06T11:34:37Z,/* Empire Services */ Added second para on Eastern expansion in 1930s,16548,212.137.36.230,,,
0,212.137.36.230,15357,464372093,464368313,0,Imperial Airways,2011-12-06T11:11:36Z,/* Empire Services */ Opening of Empire Services paragraph expanded and re-worded.,15563,212.137.36.230,,,
0,212.137.36.230,15357,464368313,464224599,0,Imperial Airways,2011-12-06T10:30:44Z,Added new section header 'Empire Services',15168,212.137.36.230,,,
0,212.137.36.230,15357,464224599,464197726,0,Imperial Airways,2011-12-05T15:35:24Z,/* External links */ Added link on Eastern Route,15147,212.137.36.230,,,
0,212.137.36.230,15357,464197726,464196770,0,Imperial Airways,2011-12-05T11:37:21Z,/* Formation */ Added link to DH.34,15038,212.137.36.230,,,
0,212.137.36.230,15357,464196770,464196149,0,Imperial Airways,2011-12-05T11:27:42Z,/* Formation */ Added more detail of early operations in 1924,15015,212.137.36.230,,,
0,212.137.36.230,15357,464196149,464195458,0,Imperial Airways,2011-12-05T11:20:24Z,/* Formation */,14662,212.137.36.230,,,
0,212.137.36.230,15357,464195458,464189500,0,Imperial Airways,2011-12-05T11:12:24Z,Added exact dates of foundation and disestablishment in info box,14659,212.137.36.230,,,
0,212.137.36.230,15357,464189500,455563460,0,Imperial Airways,2011-12-05T10:00:50Z,/* External links */ Added link to Imperial Airways timetables,14638,212.137.36.230,,,
0,212.137.36.230,13854,462404835,462404320,0,History of France,2011-11-25T13:16:59Z,/* World War II */ Added date Paris fell to Germans in 1940,189738,212.137.36.230,,,
0,212.137.36.230,13854,462404320,461749248,0,History of France,2011-11-25T13:11:46Z,/* World War II */ Added date of liberation of Paris in 1944~~~~,189704,212.137.36.230,,,
0,212.137.36.230,464810,462246219,462246041,0,Georg Elser,2011-11-24T11:26:15Z,/* Death */,15656,212.137.36.230,,,
0,212.137.36.230,464810,462246041,461245778,0,Georg Elser,2011-11-24T11:24:01Z,/* The assassination attempt */,15670,212.137.36.230,,,
0,212.137.36.230,42874,462080426,462080270,0,Elia Kazan,2011-11-23T09:40:51Z,/* Marlon Brando */,78813,212.137.36.230,,,
0,212.137.36.230,42874,462080270,461285349,0,Elia Kazan,2011-11-23T09:38:47Z,/* Early life */,78813,212.137.36.230,,,
0,212.137.36.230,1174375,462074689,458549316,0,Chevra kadisha,2011-11-23T08:28:44Z,,5448,212.137.36.230,,,
0,212.137.36.230,4584893,461307936,461280800,0,Revolutions of 1989,2011-11-18T18:11:23Z,/* Poland */ minor change to sentence,92190,212.137.36.230,,,
0,212.137.36.230,4584893,461279016,461278208,0,Revolutions of 1989,2011-11-18T14:26:18Z,/* Poland */ Added link to 1980 strikes,92182,212.137.36.230,,,
0,212.137.36.230,4584893,461278208,461278033,0,Revolutions of 1989,2011-11-18T14:18:48Z,/* Poland */ Link to Sejm,92156,212.137.36.230,,,
0,212.137.36.230,4584893,461278033,461276805,0,Revolutions of 1989,2011-11-18T14:17:15Z,/* Poland */ Link to Gdansk shipyard~~~~,92152,212.137.36.230,,,
0,212.137.36.230,4584893,461276805,461275632,0,Revolutions of 1989,2011-11-18T14:06:55Z,/* Poland */ Links to ZSL and SD,92149,212.137.36.230,,,
0,212.137.36.230,4584893,461275632,461275117,0,Revolutions of 1989,2011-11-18T13:56:21Z,/* Poland */ Link to Polish CP ~~~~,92029,212.137.36.230,,,
0,212.137.36.230,4584893,461275117,461274516,0,Revolutions of 1989,2011-11-18T13:51:26Z,/* Poland */ Corrected spelling error~~~~,91963,212.137.36.230,,,
0,212.137.36.230,4584893,461274516,461274063,0,Revolutions of 1989,2011-11-18T13:45:53Z,/* See also */ Added History of Solidarity ~~~,91964,212.137.36.230,,,
0,212.137.36.230,4584893,461274063,461273518,0,Revolutions of 1989,2011-11-18T13:41:09Z,/* Poland */ Added links to August strike mine,91936,212.137.36.230,,,
0,212.137.36.230,4584893,461273518,461273120,0,Revolutions of 1989,2011-11-18T13:36:09Z,/* Poland */ added link to 1988 strikes~~~~,91884,212.137.36.230,,,
0,212.137.36.230,4584893,461273120,461272192,0,Revolutions of 1989,2011-11-18T13:32:03Z,/* Poland */ Added link to Round Table Agreemant,91794,212.137.36.230,,,
0,212.137.36.230,5158252,461272643,461272484,0,1989 Polish parliamentary election,2011-11-18T13:27:19Z,/* Background */ Round Table agreement signed on 4th not 5th April ~~~~,20150,212.137.36.230,,,
0,212.137.36.230,5158252,461272484,439691844,0,1989 Polish parliamentary election,2011-11-18T13:25:46Z,/* Background */ Added months of strike waves ~~~~,20151,212.137.36.230,,,
0,212.137.36.230,4584893,461272192,461248868,0,Revolutions of 1989,2011-11-18T13:22:53Z,/* Poland */ Added link to 1989 elections,91717,212.137.36.230,,,
0,212.137.36.230,1665978,461271117,461270972,0,History of Poland (1945–1989),2011-11-18T13:11:45Z,/* Facing the inevitable */,95169,212.137.36.230,,,
0,212.137.36.230,1665978,461270972,461249630,0,History of Poland (1945–1989),2011-11-18T13:10:06Z,/* End of Communist rule (1980–1990) */ Added some more specific dates ~~~~~,95170,212.137.36.230,,,
0,212.137.36.230,4584893,461248868,461247149,0,Revolutions of 1989,2011-11-18T08:39:13Z,/* Poland */ Added more detail of important developments Aug 88 to Feb 89 ~~~~,91679,212.137.36.230,,,
0,212.137.36.230,4584893,461247149,461246615,0,Revolutions of 1989,2011-11-18T08:18:15Z,/* Poland */ Minor  errors edited~~~~,90747,212.137.36.230,,,
0,212.137.36.230,4584893,461246615,461246067,0,Revolutions of 1989,2011-11-18T08:10:33Z,Added line on the 1988 strikes in Poland ~~~~,90759,212.137.36.230,,,
0,212.137.36.230,4584893,461246067,460968964,0,Revolutions of 1989,2011-11-18T08:01:33Z,/* Further reading */ Link to Lech Walesa~~~~,90302,212.137.36.230,,,
0,212.137.36.230,1665978,460953909,460893961,0,History of Poland (1945–1989),2011-11-16T15:04:36Z,/* Facing the inevitable */ Added date solidarity legalised,94449,212.137.36.230,,,
0,212.137.36.230,4584893,460953482,460943639,0,Revolutions of 1989,2011-11-16T15:01:19Z,Added surving Communist states to intro ~~~~,90061,212.137.36.230,,,
0,212.137.36.230,4584893,460647034,460646427,0,Revolutions of 1989,2011-11-14T18:38:22Z,/* Czechoslovakia */,90883,212.137.36.230,,,
0,212.137.36.230,4584893,460646427,460644921,0,Revolutions of 1989,2011-11-14T18:34:44Z,/* Bulgaria */,90874,212.137.36.230,,,
0,212.137.36.230,4584893,460644921,460644015,0,Revolutions of 1989,2011-11-14T18:24:42Z,/* Hungary */,90758,212.137.36.230,,,
0,212.137.36.230,4584893,460644015,460643603,0,Revolutions of 1989,2011-11-14T18:19:03Z,/* Revolutions of 1989 */,90280,212.137.36.230,,,
0,212.137.36.230,4584893,460643603,460641066,0,Revolutions of 1989,2011-11-14T18:16:29Z,/* Poland */ Added line on 19 Aug tipping point ~~~~,90281,212.137.36.230,,,
0,212.137.36.230,4584893,460641066,460639787,0,Revolutions of 1989,2011-11-14T17:59:23Z,/* Revolutions of 1989 */ Added dtae Gorbachev renounced Brezhnev doctrine with ref~~~~,89725,212.137.36.230,,,
0,212.137.36.230,4584893,460639787,460639663,0,Revolutions of 1989,2011-11-14T17:50:05Z,/* Hungary */,89029,212.137.36.230,,,
0,212.137.36.230,4584893,460639663,460638374,0,Revolutions of 1989,2011-11-14T17:49:10Z,/* Hungary */,89030,212.137.36.230,,,
0,212.137.36.230,4584893,460638374,460636396,0,Revolutions of 1989,2011-11-14T17:40:11Z,/* Hungary */,88717,212.137.36.230,,,
0,212.137.36.230,4584893,460636396,460635539,0,Revolutions of 1989,2011-11-14T17:26:20Z,/* Hungary */ Added communits u-turn on 1956 ~~~~,88363,212.137.36.230,,,
0,212.137.36.230,4584893,460635539,460632349,0,Revolutions of 1989,2011-11-14T17:20:32Z,/* Hungary */,87915,212.137.36.230,,,
0,212.137.36.230,4584893,460632349,460628020,0,Revolutions of 1989,2011-11-14T16:57:52Z,/* Hungary */ Added ref ~~~~,87764,212.137.36.230,,,
0,212.137.36.230,4584893,460628020,460626992,0,Revolutions of 1989,2011-11-14T16:28:03Z,/* Hungary */ Added refs,87569,212.137.36.230,,,
0,212.137.36.230,4584893,460626992,460625390,0,Revolutions of 1989,2011-11-14T16:20:43Z,/* Hungary */ Added ref ~~~~,87252,212.137.36.230,,,
0,212.137.36.230,4584893,460625390,460623329,0,Revolutions of 1989,2011-11-14T16:10:06Z,/* Poland */,87084,212.137.36.230,,,
0,212.137.36.230,4584893,460623329,460620216,0,Revolutions of 1989,2011-11-14T15:53:49Z,"/* Poland */ Added more detail of transition, with refs ~~~~",87085,212.137.36.230,,,
0,212.137.36.230,4584893,460620216,460615777,0,Revolutions of 1989,2011-11-14T15:31:28Z,/* Poland */ Added info on Mazowiecki becoming PM with ref~~~~,86756,212.137.36.230,,,
0,212.137.36.230,4584893,460615777,460512716,0,Revolutions of 1989,2011-11-14T15:03:02Z,/* Poland */ Added ref,86239,212.137.36.230,,,
0,212.137.36.230,40494892,460136439,460135192,0,Dissolution of the Soviet Union,2011-11-11T15:05:33Z,/* Congress of Peoples Deputies */,88253,212.137.36.230,,,
0,212.137.36.230,40494892,460135192,460132822,0,Dissolution of the Soviet Union,2011-11-11T14:55:47Z,/* Congress of Peoples Deputies */ Added ref,88101,212.137.36.230,,,
0,212.137.36.230,28925212,460133337,460107373,0,Congress of People's Deputies of the Soviet Union,2011-11-11T14:40:46Z,/* Background */ Added detail and ref,7689,212.137.36.230,,,
0,212.137.36.230,40494892,460132822,460108530,0,Dissolution of the Soviet Union,2011-11-11T14:36:47Z,/* Soviet Union Centre – Starting to Lose Control */ Added more detail & ref,87962,212.137.36.230,,,
0,212.137.36.230,4584893,460000226,458357158,0,Revolutions of 1989,2011-11-10T17:58:35Z,/* Revolutions of 1989 */ Added section showing chronology of first parliamentary elections by state 1989-1991,86056,212.137.36.230,,,
0,212.137.36.230,1094539,459772941,440465225,1,Talk:Demiurge,2011-11-09T08:38:08Z,/* Greek Creation Myth Version 2 */,20088,212.137.36.230,,,
0,212.137.36.230,57003,459635378,458503715,0,History of the Marshall Islands,2011-11-08T14:48:49Z,,4518,212.137.36.230,,,
0,212.137.36.230,11494,459635017,457452150,0,History of the Federated States of Micronesia,2011-11-08T14:46:09Z,/* Independence */,4683,212.137.36.230,,,
0,212.137.36.230,23372,459634635,459494096,0,Palau,2011-11-08T14:42:52Z,/* See also */,53996,212.137.36.230,,,
0,212.137.36.230,16675,459634178,459633971,0,History of Kiribati,2011-11-08T14:39:16Z,/* See also */,8630,212.137.36.230,,,
0,212.137.36.230,16675,459633971,459471934,0,History of Kiribati,2011-11-08T14:37:13Z,/* See also */,8603,212.137.36.230,,,
0,212.137.36.230,56727,459633691,458954984,0,History of Tuvalu,2011-11-08T14:34:51Z,/* See also */,29122,212.137.36.230,,,
0,212.137.36.230,21303,459633404,448257328,0,History of Nauru,2011-11-08T14:32:18Z,/* See also */,16460,212.137.36.230,,,
0,212.137.36.230,27349,459631983,454046673,0,History of Solomon Islands,2011-11-08T14:20:37Z,/* Cyclones */,16366,212.137.36.230,,,
0,212.137.36.230,32444,459631749,447038587,0,History of Vanuatu,2011-11-08T14:18:56Z,/* Independence */,10946,212.137.36.230,,,
0,212.137.36.230,27239,459631308,453889560,0,History of Samoa,2011-11-08T14:15:26Z,/* Independence */,17226,212.137.36.230,,,
0,212.137.36.230,30159,459630938,459630863,0,History of Tonga,2011-11-08T14:12:22Z,/* See also */,7775,212.137.36.230,,,
0,212.137.36.230,30159,459630863,459218546,0,History of Tonga,2011-11-08T14:11:45Z,/* See also */,8173,212.137.36.230,,,
0,212.137.36.230,54570,459630659,456756901,0,Timeline of Fijian history,2011-11-08T14:10:02Z,,18995,212.137.36.230,,,
0,212.137.36.230,39938,459630334,456507959,0,History of New Zealand,2011-11-08T14:06:54Z,/* See also */,46246,212.137.36.230,,,
0,212.137.36.230,39582,459630169,459111247,0,History of Australia,2011-11-08T14:05:19Z,/* See also */,248879,212.137.36.230,,,
0,212.137.36.230,16685,459629897,458453482,0,History of Kuwait,2011-11-08T14:03:02Z,/* See also */,24576,212.137.36.230,,,
0,212.137.36.230,25187,459629487,458454033,0,History of Qatar,2011-11-08T13:59:54Z,/* See also */,25657,212.137.36.230,,,
0,212.137.36.230,39894,459629159,459060844,0,History of Bahrain,2011-11-08T13:57:25Z,/* See also */,54750,212.137.36.230,,,
0,212.137.36.230,31834,459628613,458454295,0,History of the United Arab Emirates,2011-11-08T13:53:19Z,/* See also */,14568,212.137.36.230,,,
0,212.137.36.230,22317,459628306,458454637,0,History of Oman,2011-11-08T13:51:05Z,/* See also */,21679,212.137.36.230,,,
0,212.137.36.230,34245,459628188,458531753,0,History of Yemen,2011-11-08T13:50:02Z,/* See also */,49648,212.137.36.230,,,
0,212.137.36.230,27269,459627918,459131054,0,History of Saudi Arabia,2011-11-08T13:47:43Z,/* See also */,34407,212.137.36.230,,,
